ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Mining Date of Issue,Mining Date of Validity,Mining Other Info,Mining Status of Approval,Mining Estimated Reserve Names,Mining Estimated Reserve FL,Mining Estimated Reserve NFL,Mining Proved Reserves,Mining Indicated Reserves,Mining Inferred Reserves,Mining Mineable Reserves,Mining Approved Life of Mine,Mining Approving Authority Name,Mining Life of Mine Other Info,Mining Type of Mining,Mining Method of Mining,Mining Type of Mining Other Info,Mining Blasting Other Info,Mining External Dumping Remarks,Mining Internal Dumping Remarks,Mining Topsoil Dumping Remarks,Mining Total Quarry Area,Mining Quarry Other Info,Mining Transportation Mode From Pithead,Mining Transportation Mode From Loading,Mining Transportation Mode Other Info,Mining Plantation Area,Mining Water Body,Mining Public Use,Mining Other Use,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Plot Number,District,Project Description,Employment (Operational),proposal_url,Village Code,Employment (Construction),KML URLs
8930816,New,FP/JK/CommPost/442767/2023,2023-09-02T03:47:12.393+00:00,,Pending on UA for Compensatory Levies Payment,0.05,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Dalan,JAMMU AND KASHMIR,Haveli,Dalan,,,,Non - Linear,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-28T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Punch,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME DALAN; BTS ID - UVJKRJO00044  SUB DISTT. HAVELI, DISTT. POONCH",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8930816,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8930770&refType=caf&uuid=8be1634e-ebe4-4071-9a22-06ea0905f024&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8930770&refType=FC&uuid=3a1d9dc3-5542-4ca3-b90e-9a49127bb95d&version=1.0
8930580,New,FP/JK/CommPost/442766/2023,2023-09-02T03:17:26.700+00:00,2024-04-20T09:04:45.809+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Tashnal,JAMMU AND KASHMIR,Doda,Dhara,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-02T03:35:44.315+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME TASHNAL ;BTS ID - UVJKUDH00396  SUB DISTT.DODA, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8930580,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8930558&refType=caf&uuid=d252d7de-f896-4be3-89d2-e888c13a528c&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8930558&refType=FC&uuid=ede3798b-9b9f-43a0-bb91-62aa53cd2faa&version=1.0
8930421,New,FP/JK/CommPost/442765/2023,2023-09-02T02:55:31.031+00:00,2024-07-03T02:59:09.211+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Satwas & Shaya,JAMMU AND KASHMIR,Doda,Saras,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-15T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME SATWAS AND SHAYA ;BTS ID - UVJKUDH00366  SUB DISTT. DODA, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8930421,4212,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8930398&refType=caf&uuid=74f46df9-42b8-4712-96fa-34a8ac4a3665&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8930398&refType=FC&uuid=90f46c13-e049-4b14-a6ba-88ba6f1407cf&version=1.0
8930305,New,FP/JK/CommPost/442764/2023,2023-09-02T02:23:19.501+00:00,2024-04-20T09:05:53.371+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Saras,JAMMU AND KASHMIR,Doda,Saras,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-02T02:36:22.600+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME SARAS ;BTS ID - UVJKUDH00138 SUB DISTT. DODA, DISTT. DODA,",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8930305,4212,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8930293&refType=caf&uuid=47895dd1-bbfd-4a4a-80de-f89f356fd635&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8930293&refType=FC&uuid=a889895f-387a-4695-bedc-fff9697eb8eb&version=1.0
8930187,New,FP/JK/CommPost/442763/2023,2023-09-02T02:05:13.283+00:00,2024-04-26T13:46:19.802+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Basti,JAMMU AND KASHMIR,Doda,Bhasti,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-02T02:14:43.552+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME BASTI ;BTS ID - UVJKUDH00381  SUB DISTT. DODA, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8930187,4228,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8930172&refType=caf&uuid=f828aecb-e906-4832-b578-828abdc432f2&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8930172&refType=FC&uuid=8715a81e-5fcc-4923-be6d-a9e506253298&version=1.0
8926027,New,FP/JK/CommPost/442758/2023,2023-09-01T17:13:19.508+00:00,2024-05-20T11:48:50.231+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Natwas,JAMMU AND KASHMIR,Thathri,Natwas,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-15T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME NATWAS ;BTS ID - UVJKUDH00307 SUB DISTT. BHELLA, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8926027,004272,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8925973&refType=caf&uuid=0e90e869-baae-476f-a2a3-c8a699e07277&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8925973&refType=FC&uuid=b06c0a44-40cf-44a2-8036-c3833618ae2e&version=1.0
8925799,New,FP/JK/CommPost/442756/2023,2023-09-01T16:55:33.756+00:00,2024-04-13T12:59:07.435+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Dessa,JAMMU AND KASHMIR,Doda,Desa,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-01T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME DESSA;BTS ID - UVJKUDH00306  SUB DISTT. BHAGWAH, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8925799,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8925786&refType=caf&uuid=8a35ef77-ec5b-46bc-aaa6-33593103979b&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8925786&refType=FC&uuid=3281a834-f3e9-47f1-bcea-e04a768e416e&version=1.1
8925651,New,FP/JK/CommPost/442755/2023,2023-09-01T16:38:44.141+00:00,2024-07-02T04:43:52.668+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Jai Valley,JAMMU AND KASHMIR,Bhaderwah,Chinchora,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-15T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"ONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME JAI VALLEY BTS ID - UVJKUDH00369 SUB DISTT. BHADERWAH, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8925651,4461,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8925611&refType=caf&uuid=eb97924b-b6e5-4908-9279-5d4f7da6d71d&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8925611&refType=FC&uuid=9f49c2ad-d029-4bcc-bc5e-485dc5d598c6&version=1.0
8925367,New,FP/JK/CommPost/442754/2023,2023-09-01T16:08:13.425+00:00,2024-09-25T13:36:39.213+00:00,Final Diversion Order Issued,0.02,24.0,BHARAT SANCHAR NIGAM LIMITED,,Forest clearance form,,,,4G Saturation Project Chattergalla,JAMMU AND KASHMIR,Doda,Pranu,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-15T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,1,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,1,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME CHATTERGALLA ;BTS ID - UVJKUDH00482  SUB DISTT. BHADERWAH, DISTT. DODA",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8925367,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8925333&refType=caf&uuid=4686057e-be73-45f0-b8dc-865890c5caed&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8925333&refType=FC&uuid=8cf19df3-7be5-43ba-a8e4-4e84a724ad31&version=1.0
8925137,New,FP/JK/CommPost/442752/2023,2023-09-01T15:40:53.073+00:00,2024-05-10T13:50:29.386+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Sharote / Himote,JAMMU AND KASHMIR,Bhaderwah,Himote,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-15T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Doda,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME SHAROTE/ HIMOTE ;BTS ID - UVJKUDH00167  SUB DISTT.BHADERWAH, DISTT. DODA,",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8925137,4418,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8925085&refType=caf&uuid=726af6cd-6034-4918-933e-a753b6a69e71&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8925085&refType=FC&uuid=4a5761a6-8373-4fb5-a9b0-a360effc025f&version=1.1
8922671,New,FP/JK/CommPost/442735/2023,2023-09-01T12:56:18.424+00:00,2024-05-07T05:04:18.164+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Surranda,JAMMU AND KASHMIR,Ramban,Thatharka,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-05T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Ramban,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME SURRANDA;BTS ID - UVJKUDH00078  SUB DISTT. GOOL, DISTT. RAMBAN",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8922671,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8922549&refType=caf&uuid=ec55bb49-16cf-41a8-a97b-d3102258b2f3&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8922549&refType=FC&uuid=964ddee3-f732-4664-bad3-b3bc105a3553&version=1.0
8922111,New,FP/JK/WATER/442732/2023,2023-09-01T12:41:49.092+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,0.4224,398.98,Jal Shakti Department,,Forest clearance form,,,,WSS Rani  Badetar,JAMMU AND KASHMIR,Rajouri,Rani Badetar,,,12/d,Hybrid,0.1599,0.2625,0.4224,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-01T12:52:50.254+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAL SHAKTI PHE DIVISION RAJOURI,,1,State Government (Department/Autonomous body),Ex. engg,,1,,12/d,Rajouri,To provide drinking water facility to public,200.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8922111,001414,200.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8920692&refType=caf&uuid=d9bf5114-adea-4b85-b869-fff2731c227c&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8920692&refType=FC&uuid=13e537dd-257c-437f-a2ac-056f308e5e41&version=1.0
8921687,New,FP/JK/CommPost/442731/2023,2023-09-01T12:33:46.079+00:00,2024-05-06T10:48:55.417+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Paratmoolah,JAMMU AND KASHMIR,Ramban,Gool,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-05T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Ramban,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME PARATMOOLAH ;BTS ID - UVJKUDH00077  SUB DISTT. GOOL, DISTT. RAMBAN",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8921687,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8921122&refType=caf&uuid=75391b99-e9d5-4b66-bef9-c108815a4f7e&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8921122&refType=FC&uuid=0619a24b-a924-4322-9bc4-da6c4066fdb5&version=1.0
8916336,New,FP/JK/CommPost/442709/2023,2023-09-01T11:05:39.891+00:00,2024-05-16T02:36:47.096+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Manglogi,JAMMU AND KASHMIR,Ramban,Dalwah,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-05T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Ramban,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME MANGLOGI;BTS ID - UVJKUDH00076  SUB DISTT. GOOL, DISTT. RAMBAN",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8916336,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8915724&refType=caf&uuid=33fdbaa0-13bf-4002-bec4-ecaa758832ce&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8915724&refType=FC&uuid=1779d3dc-1e91-41d3-acad-c11653be13b7&version=1.0
8908445,New,FP/JK/WATER/442679/2023,2023-09-01T09:18:25.979+00:00,,DELISTED_BY_SYSTEM,0.108,160.26,Jal Shakti Department,,Forest clearance form,,,,WSS Kanoor Basti and Bachan Mundlan,JAMMU AND KASHMIR,Kishtwar,Filler,,,,Hybrid,0.0,0.108,0.108,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-14T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDYAL KISHTWAR,,1,State Government (Department/Autonomous body),Executive Engineer,,1,,,Kishtwar,WSS Kanoor Basti is proposed under JJM by Jal Shakti Department,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8908445,004647,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8906119&refType=caf&uuid=19350e2e-bd94-4c67-9401-9ca81714a732&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8906119&refType=FC&uuid=71fcdc6f-8f0a-464b-8d82-82fde0cdc796&version=1.0
8904673,New,FP/JK/ROAD/442657/2023,2023-09-01T07:52:16.435+00:00,,DELISTED_BY_SYSTEM,60.74,1890.0,NATIONAL HIGHWAY AUTHORITY OF INDIA,,Forest clearance form,,,,Development of Dr. Syama Prasad Mookerjee Tunnel (Chenani-Nashri Tunnel) to Six Lane,JAMMU AND KASHMIR,Chenani,Mada,,,,Linear,0.0,60.74,60.74,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-12T12:58:56.158+00:00,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=8904670&refType=fc&uuid=590a224f-c815-49e8-aa70-b509aa562e0d&version=1.1,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H/No.315, Sec-1, Channi Himmat ",Chenani,1,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Project Director,udhampur,1,,,Udhampur,Preparation of DPR Chenani Nashri tunnel to Six Lane NH standard by way of new tube or widening of existing escape tube lane 08.810 Km in the UT of J&K  ,946080.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8904673,4983,946080.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6020707&refType=caf&uuid=dcc9901f-cdd4-48f6-b264-d8c3dfe68217&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6020707&refType=FC&uuid=e3b4188f-fbda-487b-9bb2-7993498ef162&version=1.4;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6020707&refType=FC&uuid=4cb28fde-16f2-4643-a785-a43071367c40&version=1.6
8899544,New,FP/JK/REDIV/442632/2023,2023-09-01T06:23:34.594+00:00,,DELISTED_BY_SYSTEM,1.09,120.0, PAHALGAM DEVELOPMENT AUTHORITY,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,Development of Pony Stand on Circuit Road,JAMMU AND KASHMIR,Pahalgam,Pahalgam,,,nil,Linear,0.0,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-01T10:54:26.225+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDA Pahalgam,Pahalgam,1,State Government (Department/Autonomous body),Sr. Assistant,,1,,nil,Anantnag,Development of Pony Stand on Circuit Road Pahalgam near near Hotel Grand Abdullah and near Kettepal Pahalgam,7290300.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8899544,936445,25000300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8897140&refType=caf&uuid=b436c5d2-89ef-4a4f-96b3-421cd054703e&version=1.0
8889128,New,FP/JK/CommPost/442605/2023,2023-08-31T16:35:41.773+00:00,2024-05-06T10:41:39.971+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Lower Dalwah,JAMMU AND KASHMIR,Ramban,Dalwah,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-05T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Ramban,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME LOWER DALWAH;BTS ID - UVJKUDH00009  SUB DISTT. GOOL, DISTT. RAMBAN,",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8889128,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8889090&refType=caf&uuid=d77a7f35-45a6-45a5-a045-6093bff1de1a&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8889090&refType=FC&uuid=b7ac1698-40bd-44b2-ace6-089c4bdba8ce&version=1.1
8888856,New,FP/JK/CommPost/442604/2023,2023-08-31T16:10:07.889+00:00,2024-07-02T04:35:13.959+00:00,Final Diversion Order Issued,0.02,24.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation Project Salbala,JAMMU AND KASHMIR,Ramban,Darham,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-09-07T18:30:00.000+00:00,,,Degraded Forest Land,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Divisional Engineer BSS TLA,,32,,,Ramban,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NAME SALBALA;BTS ID - UVJKUDH00009  SUB DISTT. GOOL, DISTT. RAMBAN",365.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=8888856,0,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=8888812&refType=caf&uuid=bddde46c-2844-4028-8715-82f75a9ed1ec&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=8888812&refType=FC&uuid=651f8244-51bb-48da-944d-12c0a887269b&version=1.0
