ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Village Code,Employment (Construction),proposal_url,Plot Number,KML URLs,District,Project Description,Employment (Operational)
112643610,New,IA/DL/INFRA2/508662/2024,2024-11-27T10:47:30.537+00:00,2025-02-12T04:53:41.745+00:00,EC Granted,2.25,44500.0,Central Public Works Department,Oceao Enviro Management Solutions (India) Pvt. Ltd.,Environment clearance form,TOR,B2,Building / Construction ,"Construction of Supreme Court Building for Creating Additional Court Rooms Including Constitutional Court, Chambers for the Hon’ble Judges and Facilities for Lawyers & Litigants",DELHI,Chanakya Puri,NA,,,,Hybrid,2.25,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-12-04T11:29:01.839+00:00,,,,,,,,,,,,,0,15150.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=112643610,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=112630865&refType=caf&uuid=3ac1b7ec-352e-4597-9a3f-4f2baca5f511&version=1.0,New Delhi,"The Central Public Works Department proposed the “Construction of Supreme Court Building for Creating Additional Court Rooms Including Constitutional Court, Chambers for the Hon’ble Judges and Facilities for Lawyers & Litigants” located at Tilak Marg, New Delhi. ",30025.0
112540643,New,FP/DL/SCH/508377/2024,2024-11-26T12:10:53.331+00:00,,DELISTED_BY_SYSTEM,37.9099,1100.0,South Asian University ,,Forest clearance form,,,,"Costruction of South Asian University Campus, Maidangarhi, Delhi-68.",DELHI,Saket,MADIAN GARHI,,,As DDA NOC,Non - Linear,36.831,1.0789,37.9099,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-12-25T18:30:00.000+00:00,,,Non-forest Land,true,"Registrar,;South Asian University;Rajpur Road, Maidangarhi,;New Delhi-68",Maidan Garhi,7,Others,Registrar,Maidan Garhi,7,DDA,64074,2576900.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=112540643,As DDA NOC,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=112535694&refType=caf&uuid=db268d62-a250-4ed7-8f55-991880b9f7c7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59061&refId=112535694&refType=FC&uuid=44073943-0332-41d8-adef-440380c13652&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=112535694&refType=FC&uuid=6232bacd-5ca0-4536-b95a-2debfadad772&version=1.0,South,"South Asian University (SAU) is an international university established by the eight member nations of South Asian Association for Regional Co-operation (SAARC) viz. Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan and Sri Lanka.;SAU started its operations from the academic year 2010. The university now offers post-graduate and doctoral programmes in various disciplines that include Economics, Computer Science, Biotechnology, Mathematics, Sociology, International Relations and Law. It will ultimately have 11 post-graduate faculties and a faculty of undergraduate studies. SAU attracts students from all member nations and its degrees are recognised by all the eight SAARC countries.;The University has now shifted to its permanent campus on Rajpur Road in Maidan Garhi, South Delhi.",237250.0
112064248,New,IA/DL/INFRA2/507120/2024,2024-11-21T10:46:37.558+00:00,,Forwarded to MS,6.0702,9500.0,Indian spinal injuries centre ,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Environment Clearance for Expansion of Indian Spinal Injuries Center Located in Sector-C, Vasant Kunj, New Delhi-110070",DELHI,Vasant Vihar,RANG PURI,21/11/2025-IA.III,,,Non - Linear,6.0702,0.0,6.0702,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-07T11:20:01.707+00:00,,,,,,,,,,,,,64057,7450.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=112064248,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=112061331&refType=caf&uuid=855c5212-7ada-48e6-a6c4-395b10d3778a&version=1.0,New Delhi,"The proposed project is Expansion of Indian Spinal Injuries Center Located in Sector-C, Vasant Kunj, New Delhi-110070 by M/s Indian Spinal Injuries Centre.;;The construction of the project began before 2006, OC was applied in 2008 and final OC was granted in 2016. Therefore, the project did not fall under purview of EIA notification 2006. Presently, we are planning for expansion of the project, hence we are applying for Environment Clearance. Existing plot area is 44678.88 m2 and existing builtup area is 24944.73 m2.;;Addition in plot area is 16023.12 m2 and proposed Builtup area will be 60717.86 m2. The total plot area after expansion of the project will be 60702 m2 and total Builtup Area will be 85,662.59 m2. ;",124120.0
111911647,New,IA/DL/INFRA2/506727/2024,2024-11-20T06:35:48.246+00:00,,Proposal returned in present form,5.8639,18092.0, ALL INDIA INSTITUTE OF MEDICAL SCIENCE,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Environment Clearance for Proposed Expansion of Jai Prakash Narayan Apex Trauma Centre AIIMS, New Delhi",DELHI,Vasant Vihar,NA,,,,Non - Linear,5.8639,0.0,5.8639,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-11-23T12:57:13.697+00:00,,,,,,,,,,,,,0,6500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=111911647,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=111909465&refType=caf&uuid=fc3bdb9d-d0b3-46fc-9d53-c56023913e06&version=1.0,New Delhi,"Total Plot area of the project  is 58639 sqm.  ;The project was in operation prior to 14th Sep 2006 having built-up area 45361.42 sqm with 200 Beds.;The project was under expansion for Burn & Plastic Unit having built up area 25079.62 sqm with 102 nos. of additional Beds for which EC Application was submitted to SEIAA, Delhi vide proposal no. SIA/DL/NCP/49759/2016. The project was recommended by the SEAC Delhi to SEIAA for grant of EC. Further SEAC  recommended to defer the project in 85th meeting to delist the project.;SEIAA, Delhi delisted the proposal vide letter no. F.No.306/DPCC/SEIAA/2017/46/5689 dated 21/04/2017 in view of Gazette Notification vide S.O No. 3999 (E) dated 09.12.2016 as the Jai Prakash Narayan Apex Trauma Centre is a part of AIIMS deemed university constituted under the act of parliament 1956. ;Now AIIMS is proposing Critical Care Hospital Block in Trauma Centre having proposed built-up area 28377.30 sqm and proposed 150 nos. beds. ",36550.0
110564234,New,IA/DL/INFRA2/503553/2024,2024-10-30T05:22:26.935+00:00,2025-01-02T13:58:26.067+00:00,EC Granted,4.48,15400.0,Jawaharlal Nehru University,Gaurang Environmental Solutions Pvt. Ltd.,Environment clearance form,TOR,B2,Building / Construction ,"Proposed construction of School of Engineering and Atal Bihari Vajpayee School of Management & Entrepreneurship at Jawaharlal Nehru University, New Delhi promoted by M/s Jawaharlal Nehru University (JNU), New Delhi",DELHI,Vasant Vihar,MASOODPUR,21-478/2024-IA.III,,,Non - Linear,4.48,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,None,NO,NO,NO,2024-10-30T07:45:41.920+00:00,,,,,,,,,,,,,0,52520.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=110564234,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=110563085&refType=caf&uuid=bca54ab0-194f-4e48-b43d-f2ecc56cdce6&version=1.0,New Delhi,"The Proposed project involves the construction of School of Engineering and Atal Bihari Vajpayee School of Management & Entrepreneurship at Jawaharlal Nehru University, New Delhi promoted by M/s Jawaharlal Nehru University (JNU), New Delhi. The total plot area of the project is 44803.40 sq.m (11.01 acres) and the Gross built up area envisaged for the project is 28907.75 sq.m.",105000.0
110341815,New,IA/DL/INFRA2/503073/2024,2024-10-25T12:35:37.521+00:00,2025-01-20T11:05:30.161+00:00,EC Granted,2.023,37486.0,"Delhi Transport Corporation, Delhi (DTC), Govt. of Delhi",Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Development of Vasant Vihar Bus Depot at Vasant Vihar, New Delhi",DELHI,Vasant Vihar,MOHD. PUR MUNIRKA,21-477/2024-IA.III,,,Non - Linear,2.023,0.0,2.023,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not applicable as it is a building construction project,NO,NO,NO,2024-10-25T13:35:46.439+00:00,,,,,,,,,,,,,0,9250.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=110341815,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=110341086&refType=caf&uuid=a133066f-5ca2-487a-9235-42772148535a&version=1.0,New Delhi,"The Proposed Development of Bus Depot, Vasant Vihar New Delhi, project on total area measuring 20234.3 m2 is proposed at Vasant Vihar, New Delhi. As per master plan of Delhi the project site falls under Terminal/Depot Rail/MRTS/BUS/Truck which is inconformity with the proposed project.",18650.0
110315365,New,IA/DL/INFRA2/503018/2024,2024-10-25T09:27:50.424+00:00,,DELISTED_BY_SYSTEM,2.7913,44628.0,"Delhi Transport Corporation, Delhi (DTC), Govt. of Delhi",Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Environment Clearance for Redevelopment of DTC colony at Shadipur, New Delhi. ",DELHI,Patel Nagar,KHAMPUR RAYA,21-475/2024-IA.III,,,Non - Linear,2.7913,0.0,2.7913,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-25T11:45:32.737+00:00,,,,,,,,,,,,,0,15240.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=110315365,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=110314200&refType=caf&uuid=3ee39068-a085-46c8-88d1-d9fff09323c9&version=1.0,West,"Redevelopment of DTC colony at Shadipur, New Delhi. The land was transferred from DMRC for development of Group Housing Project. The total gross plot area of the project is 27913.65 sq.m., the net plot area of the project is 25739.01 sqm and the built-up area will be 115154 sqm. The project site is earmarked for Residential development as per the local development plan and is being developed as per the local building bye laws.",10970.0
110303524,Expansion,IA/DL/THE/503003/2025,2024-10-25T07:37:48.124+00:00,,Proposal pulled back (withdrawn),6.07,90000.0,TEHKHAND WASTE TO ELECTRICITY PROJECT LIMITED,Perfact Enviro Solutions Pvt. Ltd. ,Environment clearance form,TOR,A,Thermal Power Plants,"“Proposed Expansion of Existing Waste to Energy Plant up to 45 MW”, at adjacent DTC Tehkhand Depot, Maa Anandmai Marg, New Delhi-110020 by M/s Tehkhand Waste to Electricity Project Limited",DELHI,Kalkaji,TEHKHAND,J-13012/03/2017-IA.I(T),,,Non - Linear,6.07,0.0,6.07,0.0,0.0,0.0,46500.0,43500.0,0,0,0,NO,"Space provision for the expansion project was already kept in the layout during implementation of existing project. Hence, no alternative analysis is required for the proposed expansion project.",NO,YES,NO,2025-08-07T06:21:08.320+00:00,,,,,,,,,,,,,0,191260.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=110303524,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=110259503&refType=caf&uuid=eab91d1d-a850-4d0c-a5fb-28d3b63f27dc&version=1.0,South East,"M/s TEHKHAND WASTE TO ELECTRICITY PROJECT LIMITED proposed to expand the existing 25 MW Waste to Energy Plant by 20 MW with total plant capacity up to 45 MW. Municipal Solid Waste in South Delhi is collected by MCD from different sources of generation such as residential, commercial, institutional, street sweeping and markets, function halls, cinema halls etc. The existing plant produces 25 MW of electricity. After expansion, the total capacity of plant will be up to 45 MW. ;The short description of the proposed project is as follows: ;•	Proposed Fuel: Refuse derived fuel prepared from MSW. ;•	Technology: Forward feed reciprocating grate, Ranking Cycle base.;•	After expansion, plant’s processing capacity: 3000±20% TPD of MSW (existing: 2000±20% TPD and proposed expansion: 1000±20% TPD). ;•	After expansion, plant’s production capacity: Up to 45 MW (existing: 25 MW and expansion: 20 MW).",742045.0
110301976,New,IA/DL/INFRA2/503001/2024,2024-10-25T07:32:45.845+00:00,2025-01-02T13:53:35.160+00:00,EC Granted,1.0656,10700.0,AGGARWAL PLAZA PRIVATE LIMITED ,Perfact Enviro Solutions Pvt. Ltd. ,Environment clearance form,TOR,B2,Building / Construction ,"Commercial Complex at Parmeshwari Wala Bagh, Near Azadpur Metro Station, Delhi will be developed by M/s Aggarwal Plaza Pvt. Ltd.			",DELHI,Model Town,MALLIKPUR CHHAWNI,21-476/2024-IA.III,,,Non - Linear,1.0656,0.0,1.0656,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,No Alternate Site has been examined,NO,NO,NO,2024-10-26T14:20:16.870+00:00,,,,,,,,,,,,,0,182500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=110301976,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=110293739&refType=caf&uuid=76a445b1-4191-471a-8335-87bf80455040&version=1.0,North,"Proposed Commercial Complex at Parmeshwari Wala Bagh, Near Azadpur Metro Station, Delhi will be developed by M/s Aggarwal Plaza Pvt. Ltd.	The Plot Area of the project will be 10656.0 sqm & Builtup area 39,540.410 sqm		",2398050.0
109609796,Amendment,IA/DL/INFRA2/500957/2024,2024-10-14T11:07:46.134+00:00,2024-12-11T07:29:24.912+00:00,EC Granted,1.0,20141.0, MAX HEALTHCARE INSTITUTE LIMITED,,Application for Amendment in EC- Form-4,OTHER,B2,,Amendment of Max Super Speciality Hospital at Shalimar Bagh,DELHI,Saraswati Vihar,HAIDER PUR,21-463/2024-IA.III,,,Non - Linear,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-14T12:02:33.134+00:00,Building or Construction projects or Area Development projects or Townships,,,,,,,,,,,,0,0.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109609796,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=109533279&refType=caf&uuid=425bf9dd-b783-413e-b25d-e26d08b808a7&version=1.0,North West,"The Proposed project Amendment of Max Super Speciality Hospital at Shalimar Bagh. The total plot area of the project is 10000 m2. Main use of the building will be as Hospital building. The project site is well connected to network of roads. ;;Earlier Environmental clearance was granted vide file no. DPCC/SEIAA-D-III/C219/2016/3114-3119 dated 25.02.2016 for plot area 10000 m2  and built-up area 41641.189 m2. Now, due to addition of 46 beds, the total number of beds are increasing from 404 to 450. Therefore, we are applying for amendment in Environment Clearance.;;The proposed building is constructed within the designated site as per the defined zoning plan, building bye-laws, National Building Code 2016, Delhi Building Code. The project is in operational phase.;",36520.0
109526450,Expansion,IA/DL/INFRA2/500717/2024,2024-10-11T09:34:41.586+00:00,,Forwarded to MS,9.2145,197300.0,ANGELICA DEVELOPERS LIMITED,,Environment clearance form,EC,B1,,"Expansion of Mega Commercial Development at Plot no. LP 1B 02 Gateway District, Aerocity, Indira Gandhi International Airport, New Delhi  ",DELHI,Vasant Vihar,MAHIPALPUR,21-433/2024-IA.III,,,Non - Linear,9.2145,0.0,9.2145,0.0,0.0,0.0,115000.0,82300.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-29T09:10:20.291+00:00,Building or Construction projects or Area Development projects or Townships,,,,,,,,,,,,0,500000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109526450,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=82740296&refType=caf&uuid=b0cdf791-1acb-4908-9ff5-6057dd1e2462&version=1.0,New Delhi,"Earlier EC was granted vide File no. - DPCC/SEIAA-IV/C-402/DL/2022 dated 22.09.2022 having plot area of 92146.77 sqm and built-up area of 446597.00 sqm.;Now, the built-up area is increasing from 446597 sqm to 469104.008 sqm.;Therefore, we are applying for expansion of the project.;",10.0
109521672,New,IA/DL/INFRA2/500695/2024,2024-10-11T08:02:11.487+00:00,2025-01-20T13:14:00.513+00:00,EC Granted,0.5784,11700.0, TEJASWANI DEVELOPERS PRIVATE LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Proposed IT/ITES Building At Plot No. 37, Block A, Mohan Cooperative Industrial Estate New Delhi",DELHI,Defence Colony,SAIDABAD LBE CHIRAG,,,Plot No. 37,Non - Linear,0.5784,0.0,0.5784,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-13T09:33:37.339+00:00,,,,,,,,,,,,,64080,6100.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109521672,Plot No. 37,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=109520951&refType=caf&uuid=0650da12-701b-46ac-b193-f12a8e70869d&version=1.0,South East,Proposed IT/ITES Building at Mohan Cooperative Industrial Estate New Delhi. The total plot area of;the project is 5784.04 m2 and built-up area is 29438.81 m2.,7330.0
109484827,New,IA/DL/INFRA2/500588/2024,2024-10-10T10:10:18.725+00:00,2024-12-11T09:54:51.750+00:00,EC Granted,1.006,29500.0,ozar organic llp,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Environment Clearance for Proposed Group Housing project at Plot no. Pkt 01 (a) Sector 32, Pocket- 1/Block – B admeasuring 10060 sq. mtrs. Sector-32, Rohini, New Delhi",DELHI,Narela,PANSALI,21-462/2024-IA.III,,,Non - Linear,1.006,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-10T13:32:18.030+00:00,,,,,,,,,,,,,63904,6200.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109484827,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=109481467&refType=caf&uuid=3e908c17-982f-47e1-a717-a77486a762ab&version=1.0,North,"Proposed Group Housing project at Plot no. Pkt 01 (a) Sector 32, Pocket- 1/Block – B admeasuring 10060 sq. mtrs. Sector-32, Rohini, New Delhi. The total plot area of the project is 10060 sq.m and built-up area will be 40849 Sq.m. The project site is earmarked for Residential development as per the local development plan and is being developed as per the local building bye laws. Hence, no new land use has been created.",11050.0
109431681,New,IA/DL/INFRA2/500438/2024,2024-10-09T11:21:24.523+00:00,2025-01-20T11:31:30.660+00:00,EC Granted,1.07,15000.0,PENGUIN FARMS P LTD,Grass Roots Research and Creation India (P) Ltd.,Environment clearance form,TOR,B2,Building / Construction ,Motel cum Commercial Project by M/s Penguin Farms Private Limited ,DELHI,Vasant Vihar,GHATORNI,21-474/2024-IA.III,,,Non - Linear,1.07,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-17T09:43:01.090+00:00,,,,,,,,,,,,,64061,54500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109431681,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=109427012&refType=caf&uuid=1aac7d9f-e56f-497f-8397-0959f678cacf&version=1.0,New Delhi,"Motel cum Commercial Project with built up area of 34,390.51 m2 and Total land area is 10,661.16 m2 (2.635 acre).",927730.0
109357947,New,IA/DL/INFRA2/500275/2024,2024-10-08T11:51:26.157+00:00,,Proposal returned in present form,2.7913,44628.0, NBCC (INDIA) LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Environment Clearance for Redevelopment of DTC colony at Shadipur, New Delhi.",DELHI,Patel Nagar,KHAMPUR RAYA,,,,Non - Linear,2.7913,0.0,2.7913,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-10-12T11:13:33.176+00:00,,,,,,,,,,,,,0,15240.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=109357947,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=109350420&refType=caf&uuid=092cb5a9-73f1-457a-b5ed-403c7c625621&version=1.0,West,"Redevelopment of DTC colony at Shadipur, New Delhi. The land was transferred from DMRC for development of Group Housing Project. The total gross plot area of the project is 27913.65 sq.m., the net plot area of the project is 25739.01 sqm and the built-up area will be 115154 sqm. The project site is earmarked for Residential development as per the local development plan and is being developed as per the local building bye laws. ",10970.0
